1	1.45823	3.799375	5.69396	7.918765	11.8189	"hash_0"
2	6.82197e-01	2.1282025	2.893045	4.1710425	7.53547	"hash_1"
3	5.67505e-01	2.0146625	2.70345	3.9785325	7.01796	"hash_2"
4	6.70281e-01	2.115195	2.913635	4.301825	7.47711	"hash_3"
