1	6.37795e-01	1.82547	2.547335	3.5656	4.32191	"hash_0"
2	3.91683e-01	1.194134	1.61544	2.2848475	3.51703	"hash_1"
3	2.49598e-01	7.2843375E-1	9.74158E-1	1.3555525	1.63945	"hash_2"
4	2.56301e-01	7.8363525E-1	1.09828	1.535915	2.13122	"hash_3"
