1	6.37795e-07	1.82547E-6	2.547335E-6	3.5656E-6	4.32191e-06
2	3.91683e-07	1.194134E-6	1.61544E-6	2.2848475E-6	3.51703e-06
3	2.49598e-07	7.2843375E-7	9.74158E-7	1.3555525E-6	1.63945e-06
4	2.56301e-07	7.8363525E-7	1.09828E-6	1.535915E-6	2.13122e-06
